image,area,perimeter,aspect_ratio,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h
_13Sn-7-100x_segmented.png,572,98.08326029777527,0.9333333333333333,428.5472027972028,164.72727272727272,413,152,28,30
_13Sn-7-100x_segmented.png,695,157.92387986183167,1.0,198.42446043165467,176.13812949640288,183,155,39,39
_13Sn-7-100x_segmented.png,1330,197.52185952663422,1.2222222222222223,561.687969924812,183.22330827067668,528,159,66,54
_13Sn-7-100x_segmented.png,543,94.66904664039612,1.0344827586206897,640.255985267035,172.646408839779,626,159,30,29
_13Sn-7-100x_segmented.png,1611,225.86500442028046,0.6111111111111112,1142.8013656114215,213.731843575419,1123,170,44,72
_13Sn-7-100x_segmented.png,1363,193.2375876903534,0.6617647058823529,758.7622890682319,203.7505502567865,736,172,45,68
_13Sn-7-100x_segmented.png,526,94.91168761253357,1.6666666666666667,1233.231939163498,184.11406844106463,1217,175,35,21
_13Sn-7-100x_segmented.png,2015,212.89444184303284,0.5584415584415584,825.760794044665,220.34044665012408,804,179,43,77
_13Sn-7-100x_segmented.png,904,130.12489020824432,1.0263157894736843,1097.8893805309735,211.28982300884957,1077,193,39,38
_13Sn-7-100x_segmented.png,580,117.63960921764374,1.3214285714285714,318.03620689655173,208.8896551724138,300,194,37,28
_13Sn-7-100x_segmented.png,1445,188.65180110931396,1.1702127659574468,56.94740484429066,218.3757785467128,27,196,55,47
_13Sn-7-100x_segmented.png,1498,167.92387890815735,0.9166666666666666,258.96128170894525,219.48197596795728,237,197,44,48
_13Sn-7-100x_segmented.png,817,153.92387986183167,1.411764705882353,588.7099143206855,229.85067319461444,564,214,48,34
_13Sn-7-100x_segmented.png,4147,375.3452320098877,0.7934782608695652,986.1237038823245,262.5589582830962,955,215,73,92
_13Sn-7-100x_segmented.png,1103,135.78174436092377,0.6875,534.8884859474161,242.052583862194,519,218,33,48
_13Sn-7-100x_segmented.png,2657,246.59292614459991,0.9375,712.4542717350395,252.16258938652615,683,222,60,64
_13Sn-7-100x_segmented.png,582,102.2253954410553,1.25,177.88831615120276,237.8591065292096,161,225,35,28
_13Sn-7-100x_segmented.png,1164,153.6812390089035,1.263157894736842,1255.1486254295532,243.08676975945016,1232,227,48,38
_13Sn-7-100x_segmented.png,1946,262.7350620031357,1.396551724137931,427.7677286742035,266.8710174717369,397,233,81,58
_13Sn-7-100x_segmented.png,732,110.56854140758514,1.5,934.1448087431694,254.56420765027323,914,242,39,26
_13Sn-7-100x_segmented.png,960,128.71067655086517,1.0277777777777777,1123.0052083333333,260.60625,1105,243,37,36
_13Sn-7-100x_segmented.png,637,112.81118190288544,1.3103448275862069,66.36420722135009,261.53846153846155,50,250,38,29
_13Sn-7-100x_segmented.png,1277,162.40916049480438,0.7962962962962963,785.3649177760376,281.425215348473,763,251,43,54
_13Sn-7-100x_segmented.png,1308,202.45079112052917,2.25,851.0129969418961,266.7561162079511,811,250,72,32
_13Sn-7-100x_segmented.png,1147,183.78174459934235,0.421875,11.334786399302528,290.3077593722755,0,261,27,64
_13Sn-7-100x_segmented.png,1242,149.4385985136032,0.9574468085106383,107.19484702093398,284.0233494363929,83,261,45,47
_13Sn-7-100x_segmented.png,1264,165.33809351921082,0.9347826086956522,660.0126582278481,289.435917721519,641,265,43,46
_13Sn-7-100x_segmented.png,1031,150.0243844985962,0.9111111111111111,590.3006789524733,287.67119301648887,568,268,41,45
_13Sn-7-100x_segmented.png,623,112.81118142604828,0.7027027027027027,287.02247191011236,297.29855537720704,274,280,26,37
_13Sn-7-100x_segmented.png,971,162.02438497543335,0.8431372549019608,720.1565396498455,318.53141091658085,701,293,43,51
_13Sn-7-100x_segmented.png,514,96.32590103149414,1.5909090909090908,477.00389105058366,305.2918287937743,459,294,35,22
_13Sn-7-100x_segmented.png,558,104.66904652118683,0.45,569.2956989247311,313.826164874552,560,295,18,40
_13Sn-7-100x_segmented.png,691,105.39696836471558,1.0,832.5586107091173,317.7698986975398,818,303,31,31
_13Sn-7-100x_segmented.png,574,98.91168689727783,0.967741935483871,771.3693379790941,328.0121951219512,758,313,30,31
_13Sn-7-100x_segmented.png,788,180.6518017053604,1.146341463414634,1069.1624365482232,338.01522842639594,1043,316,47,41
_13Sn-7-100x_segmented.png,694,115.29646301269531,1.25,946.4668587896253,335.26368876080693,926,321,40,32
_13Sn-7-100x_segmented.png,1076,152.6101714372635,2.1481481481481484,359.6542750929368,336.6050185873606,329,323,58,27
_13Sn-7-100x_segmented.png,3064,280.8355668783188,1.5087719298245614,486.5956266318538,350.57016971279376,444,322,86,57
_13Sn-7-100x_segmented.png,1702,191.23758792877197,1.0588235294117647,1256.8607520564042,349.53113983548764,1226,323,54,51
_13Sn-7-100x_segmented.png,1385,184.06601452827454,1.2790697674418605,863.4519855595668,348.98050541516244,836,328,55,43
_13Sn-7-100x_segmented.png,1213,182.4091603755951,0.7833333333333333,223.4303380049464,368.7089859851608,201,339,47,60
_13Sn-7-100x_segmented.png,2409,300.534051656723,0.7261904761904762,1012.1095890410959,394.34869240348695,981,347,61,84
_13Sn-7-100x_segmented.png,559,96.32590091228485,1.1923076923076923,1096.8640429338104,357.63685152057246,1081,346,31,26
_13Sn-7-100x_segmented.png,1031,208.93607187271118,1.1041666666666667,776.8942774005819,380.13385063045587,747,360,53,48
_13Sn-7-100x_segmented.png,672,103.98275482654572,1.1724137931034482,907.7723214285714,380.80357142857144,891,365,34,29
_13Sn-7-100x_segmented.png,598,124.46803617477417,1.0277777777777777,384.04515050167225,384.67224080267556,366,366,37,36
_13Sn-7-100x_segmented.png,1986,187.72286927700043,1.3191489361702127,80.05790533736153,394.6102719033233,47,370,62,47
_13Sn-7-100x_segmented.png,592,117.05382239818573,1.1515151515151516,1159.4712837837837,395.0929054054054,1143,379,38,33
_13Sn-7-100x_segmented.png,1741,188.75230658054352,0.8305084745762712,1070.799540493969,419.7892016082711,1046,390,49,59
_13Sn-7-100x_segmented.png,2118,274.63455629348755,2.3333333333333335,586.6208687440982,419.9900849858357,546,400,98,42
_13Sn-7-100x_segmented.png,889,128.36753022670746,1.0,924.3588301462318,423.2609673790776,904,405,39,39
_13Sn-7-100x_segmented.png,508,113.05382287502289,2.388888888888889,481.8346456692913,419.62598425196853,460,412,43,18
_13Sn-7-100x_segmented.png,543,96.32590091228485,0.9655172413793104,358.64825046040517,430.2651933701657,346,416,28,29
_13Sn-7-100x_segmented.png,1797,201.96550917625427,1.2653061224489797,121.96104618809126,441.68280467445743,91,420,62,49
_13Sn-7-100x_segmented.png,577,94.66904664039612,0.9310344827586207,308.7625649913345,438.8786828422877,296,426,27,29
_13Sn-7-100x_segmented.png,563,99.74011445045471,0.6944444444444444,241.2397868561279,452.53996447602134,230,434,25,36
_13Sn-7-100x_segmented.png,633,112.22539496421814,0.6666666666666666,387.70774091627175,461.1706161137441,376,442,26,39
_13Sn-7-100x_segmented.png,2640,225.7644990682602,1.0677966101694916,638.6992424242425,472.91477272727275,608,443,63,59
_13Sn-7-100x_segmented.png,969,141.19595777988434,1.0526315789473684,1056.782249742002,478.234262125903,1035,459,40,38
_13Sn-7-100x_segmented.png,1415,195.96550989151,1.4772727272727273,914.3017667844523,482.95265017667845,881,461,65,44
_13Sn-7-100x_segmented.png,745,133.43859839439392,1.1842105263157894,1145.3422818791946,484.96912751677854,1122,465,45,38
_13Sn-7-100x_segmented.png,708,138.36753022670746,1.0,792.5028248587571,490.71751412429376,774,470,40,40
_13Sn-7-100x_segmented.png,1012,199.37972354888916,1.488888888888889,455.4021739130435,505.99209486166006,421,482,67,45
_13Sn-7-100x_segmented.png,579,100.08326005935669,1.32,14.709844559585493,502.8272884283247,0,491,33,25
_13Sn-7-100x_segmented.png,3197,287.4629830121994,1.3278688524590163,661.5208007507038,531.8314044416641,621,501,81,61
_13Sn-7-100x_segmented.png,730,121.29646396636963,0.875,1126.4712328767123,528.2164383561644,1111,510,35,40
_13Sn-7-100x_segmented.png,2785,317.7472541332245,0.8214285714285714,751.8685816876122,557.0402154398564,715,521,69,84
_13Sn-7-100x_segmented.png,541,93.49747359752655,0.6470588235294118,290.090573012939,545.9334565619224,279,529,22,34
_13Sn-7-100x_segmented.png,1295,152.36753070354462,0.8775510204081632,603.730501930502,553.5328185328185,582,528,43,49
_13Sn-7-100x_segmented.png,988,149.43859803676605,0.9285714285714286,26.554655870445345,554.8137651821862,8,535,39,42
_13Sn-7-100x_segmented.png,1684,214.45079064369202,0.6986301369863014,1233.6140142517816,569.0178147268408,1207,535,51,73
_13Sn-7-100x_segmented.png,2413,234.35028493404388,0.8805970149253731,209.2084542063821,570.2942395358475,180,536,59,67
_13Sn-7-100x_segmented.png,888,184.99494743347168,0.5882352941176471,90.78153153153153,565.259009009009,77,539,30,51
_13Sn-7-100x_segmented.png,2740,269.5634882450104,0.8169014084507042,500.8824817518248,583.8372262773722,475,546,58,71
_13Sn-7-100x_segmented.png,691,123.53910338878632,1.054054054054054,1010.9971056439942,564.629522431259,990,546,39,37
_13Sn-7-100x_segmented.png,3022,395.0020867586136,0.9880952380952381,663.5089344804765,613.5751158173396,623,574,83,84
_13Sn-7-100x_segmented.png,538,92.42640590667725,0.6285714285714286,397.0185873605948,594.7769516728624,387,577,22,35
_13Sn-7-100x_segmented.png,814,122.36753046512604,1.1142857142857143,938.40171990172,595.5614250614251,920,579,39,35
_13Sn-7-100x_segmented.png,587,103.74011421203613,1.7727272727272727,1075.7223168654173,597.1124361158433,1058,586,39,22
_13Sn-7-100x_segmented.png,627,107.39696836471558,1.2413793103448276,724.0797448165869,605.5980861244019,705,592,36,29
_13Sn-7-100x_segmented.png,548,110.22539532184601,1.9090909090909092,77.15328467153284,622.2226277372263,57,612,42,22
_13Sn-7-100x_segmented.png,609,107.05382227897644,1.25,1096.9573070607553,629.4433497536946,1081,615,35,28
_13Sn-7-100x_segmented.png,1522,158.99494767189026,1.3658536585365855,163.36005256241788,639.5256241787122,137,619,56,41
_13Sn-7-100x_segmented.png,674,141.88224971294403,2.8421052631578947,1193.339762611276,636.8249258160238,1170,628,54,19
_13Sn-7-100x_segmented.png,833,123.29646253585815,1.4137931034482758,1050.2605042016808,645.4033613445379,1031,630,41,29
_13Sn-7-100x_segmented.png,1265,180.2081503868103,1.0754716981132075,807.4664031620554,663.9573122529645,779,637,57,53
_13Sn-7-100x_segmented.png,2001,210.208150267601,0.828125,381.4207896051974,676.4897551224387,357,649,53,64
_13Sn-7-100x_segmented.png,2163,226.16652023792267,0.44047619047619047,1206.3213129912158,694.3767914932963,1186,654,37,84
_13Sn-7-100x_segmented.png,903,136.02438485622406,1.2647058823529411,66.89479512735326,692.2978959025471,47,676,43,34
_13Sn-7-100x_segmented.png,1054,145.68123960494995,1.175,1108.3937381404176,698.6451612903226,1085,680,47,40
_13Sn-7-100x_segmented.png,1129,161.0954532623291,0.9782608695652174,21.767050487156776,704.2976085031,0,682,45,46
_13Sn-7-100x_segmented.png,1217,188.9949470758438,0.8448275862068966,1256.631059983566,709.2810188989318,1231,684,49,58
_13Sn-7-100x_segmented.png,575,93.49747371673584,0.9032258064516129,847.4260869565218,702.9721739130434,835,688,28,31
_13Sn-7-100x_segmented.png,2448,246.69343185424805,1.8958333333333333,587.7528594771242,715.5910947712418,546,692,91,48
_13Sn-7-100x_segmented.png,569,97.982754945755,1.1851851851851851,1172.7732864674867,715.2319859402461,1157,701,32,27
_13Sn-7-100x_segmented.png,622,106.66904628276825,0.5384615384615384,1014.5546623794212,732.0900321543409,1005,712,21,39
_13Sn-7-100x_segmented.png,1201,186.30865585803986,1.08,433.68776019983346,742.029975020816,402,719,54,50
_13Sn-7-100x_segmented.png,4459,430.7594470977783,3.22,652.38147566719,744.8019735366674,562,718,161,50
_13Sn-7-100x_segmented.png,1453,197.9655101299286,0.5070422535211268,927.0605643496215,761.3537508602891,910,725,36,71
_13Sn-7-100x_segmented.png,2241,232.59292674064636,0.8529411764705882,890.0388219544847,777.3435966086569,862,745,58,68
_13Sn-7-100x_segmented.png,560,121.29646348953247,1.72,401.26428571428573,763.7535714285714,379,752,43,25
_13Sn-7-100x_segmented.png,1745,214.79393708705902,0.8181818181818182,161.465329512894,789.9421203438395,135,757,54,66
_13Sn-7-100x_segmented.png,623,101.84061968326569,0.6052631578947368,512.2985553772071,774.5714285714286,501,757,23,38
_13Sn-7-100x_segmented.png,751,162.50966620445251,2.1923076923076925,554.1171770972037,780.1291611185087,527,769,57,26
_13Sn-7-100x_segmented.png,2820,265.32084834575653,1.144927536231884,1159.5758865248226,807.4010638297873,1122,773,79,69
_13Sn-7-100x_segmented.png,1093,157.6812390089035,0.6,993.5169258920403,801.5343092406222,977,775,33,55
_13Sn-7-100x_segmented.png,736,117.63960886001587,0.9117647058823529,850.375,793.375,836,776,31,34
_13Sn-7-100x_segmented.png,1775,230.93607211112976,2.1621621621621623,464.1560563380282,801.663661971831,429,780,80,37
_13Sn-7-100x_segmented.png,958,158.91168749332428,0.328125,1271.302713987474,811.0302713987473,1259,782,21,64
_13Sn-7-100x_segmented.png,1639,199.036576628685,1.8918918918918919,1213.0305064063452,828.3148261134838,1182,811,70,37
_13Sn-7-100x_segmented.png,1135,147.78174436092377,1.0,763.2581497797357,833.7215859030837,743,812,43,43
_13Sn-7-100x_segmented.png,1930,285.56348848342896,1.2459016393442623,450.5652849740933,853.8740932642487,412,824,76,61
_13Sn-7-100x_segmented.png,1783,190.06601440906525,1.2765957446808511,50.459338194054965,851.2955692652832,18,826,60,47
_13Sn-7-100x_segmented.png,875,123.88224923610687,0.7272727272727273,902.4148571428572,847.9977142857143,887,826,32,44
_13Sn-7-100x_segmented.png,892,126.12489020824432,1.5,833.542600896861,841.7982062780269,813,828,45,30
_13Sn-7-100x_segmented.png,1212,165.982754945755,0.9148936170212766,1023.0940594059406,865.1443894389439,1005,838,43,47
_13Sn-7-100x_segmented.png,1258,147.01219284534454,0.9,1262.7798092209857,865.9753577106518,1244,845,36,40
_13Sn-7-100x_segmented.png,843,130.66904640197754,0.8421052631578947,980.7568208778173,868.2064056939502,965,847,32,38
_13Sn-7-100x_segmented.png,2368,276.40916085243225,3.0833333333333335,314.3505067567568,871.1296452702703,271,849,111,36
_13Sn-7-100x_segmented.png,1177,191.88224959373474,2.9166666666666665,588.4553950722175,875.071367884452,551,861,70,24
_5Sn-1-100x_segmented.png,10079,775.6955184936523,2.107843137254902,100.51215398353011,38.610874094652246,0,0,215,102
_5Sn-1-100x_segmented.png,2876,484.1320300102234,2.830188679245283,269.83101529902643,16.692280945757997,188,0,150,53
_5Sn-1-100x_segmented.png,960,146.0832598209381,2.6818181818181817,657.0270833333333,8.275,626,0,59,22
_5Sn-1-100x_segmented.png,667,106.08326005935669,1.44,786.8770614692654,11.160419790104948,769,0,36,25
_5Sn-1-100x_segmented.png,1849,214.40916073322296,1.9210526315789473,875.3450513791239,15.065981611681991,841,0,73,38
_5Sn-1-100x_segmented.png,4313,442.3330398797989,1.2528735632183907,1108.65801066543,26.472988638998377,1042,0,109,87
_5Sn-1-100x_segmented.png,2564,370.13202917575836,0.8271604938271605,489.9707488299532,43.721138845553824,456,6,67,81
_5Sn-1-100x_segmented.png,567,127.7817440032959,1.4814814814814814,740.8112874779541,19.077601410934744,721,7,40,27
_5Sn-1-100x_segmented.png,657,130.3675308227539,1.7307692307692308,617.0700152207002,20.296803652968038,595,8,45,26
_5Sn-1-100x_segmented.png,1179,160.8528118133545,1.0,376.06955046649705,31.20016963528414,355,12,44,44
_5Sn-1-100x_segmented.png,2316,217.62236404418945,0.875,1005.0885146804836,46.50431778929188,976,17,56,64
_5Sn-1-100x_segmented.png,1600,186.0660148859024,1.1224489795918366,943.176875,52.79625,917,30,55,49
_5Sn-1-100x_segmented.png,613,124.36753070354462,1.0303030303030303,1053.6753670473083,52.549755301794455,1039,39,34,33
_5Sn-1-100x_segmented.png,1297,193.72286927700043,1.069767441860465,77.21588280647649,77.97995373939861,54,56,46,43
_5Sn-1-100x_segmented.png,518,103.98275482654572,1.4583333333333333,540.9671814671815,69.37451737451738,526,57,35,24
_5Sn-1-100x_segmented.png,2461,321.5046137571335,2.2127659574468086,364.69199512393334,89.97196261682242,313,70,104,47
_5Sn-1-100x_segmented.png,1534,261.4213533401489,1.2765957446808511,741.1955671447197,94.47718383311603,715,71,60,47
_5Sn-1-100x_segmented.png,1184,143.7817441225052,0.9090909090909091,1163.5380067567567,97.02871621621621,1146,76,40,44
_5Sn-1-100x_segmented.png,1409,179.96550941467285,0.86,817.306600425834,111.34279630943932,796,86,43,50
_5Sn-1-100x_segmented.png,2149,207.37972390651703,1.0545454545454545,1096.2247557003257,117.20102373196836,1070,91,58,55
_5Sn-1-100x_segmented.png,599,107.15432786941528,1.206896551724138,656.7328881469115,110.37061769616027,640,97,35,29
_5Sn-1-100x_segmented.png,3279,359.06096172332764,1.024390243902439,982.1683440073193,139.97255260750228,946,97,84,82
_5Sn-1-100x_segmented.png,676,140.02438485622406,1.0,267.4082840236686,118.11686390532545,247,103,36,36
_5Sn-1-100x_segmented.png,4605,414.65894162654877,1.2584269662921348,158.05559174809989,165.2271444082519,103,114,112,89
_5Sn-1-100x_segmented.png,1952,278.9777022600174,0.8805970149253731,1187.8683401639344,148.44672131147541,1159,114,59,67
_5Sn-1-100x_segmented.png,1080,137.78174459934235,0.813953488372093,779.8425925925926,142.70277777777778,763,122,35,43
_5Sn-1-100x_segmented.png,10142,787.8620384931564,2.4526315789473685,422.65904160915005,179.60461447446264,306,132,233,95
_5Sn-1-100x_segmented.png,6227,581.8965284824371,1.4285714285714286,864.7359884374498,185.3017504416252,797,132,140,98
_5Sn-1-100x_segmented.png,2723,331.26197254657745,1.027027027027027,713.3106867425633,176.9577671685641,683,145,76,74
_5Sn-1-100x_segmented.png,4504,461.2447270154953,1.6153846153846154,620.648756660746,179.72224689165188,570,147,105,65
_5Sn-1-100x_segmented.png,773,122.46803617477417,1.4,1079.183699870634,161.9417852522639,1059,148,42,30
_5Sn-1-100x_segmented.png,565,124.95331704616547,1.125,63.44424778761062,177.53097345132744,45,163,36,32
_5Sn-1-100x_segmented.png,579,110.91168701648712,0.8235294117647058,12.215889464594127,200.62348877374785,0,185,28,34
_5Sn-1-100x_segmented.png,1862,263.6639939546585,0.6619718309859155,265.27282491944146,221.94629430719655,243,186,47,71
_5Sn-1-100x_segmented.png,7086,662.6660810709,1.7037037037037037,557.0429014959075,248.37228337567035,468,189,184,108
_5Sn-1-100x_segmented.png,1245,190.79393708705902,1.0,133.37751004016064,229.3421686746988,109,207,50,50
_5Sn-1-100x_segmented.png,1230,235.52185821533203,0.8627450980392157,1020.4024390243902,231.97642276422764,999,210,44,51
_5Sn-1-100x_segmented.png,944,147.33809351921082,1.393939393939394,825.853813559322,233.22881355932202,804,216,46,33
_5Sn-1-100x_segmented.png,661,101.25483298301697,0.7878787878787878,956.5733736762481,233.9213313161876,943,219,26,33
